,index,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,norm_value,pIC50
1694,1793,CHEMBL4115384,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CN)C2)cn1,3.0,active,471.48300000000023,4.387920000000002,2.0,6.0,3.0,8.522878745280337
1695,1794,CHEMBL3901163,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,3.0,active,458.44400000000013,3.4745000000000017,2.0,7.0,3.0,8.522878745280337
1696,1795,CHEMBL3980205,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cccnc2)C1,3.0,active,457.45600000000013,4.079500000000002,2.0,6.0,3.0,8.522878745280337
1697,1796,CHEMBL3977260,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](CN)C2)cn1,5.0,active,471.48300000000023,4.387920000000002,2.0,6.0,5.0,8.301029995663981
1698,1797,CHEMBL3961194,COc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](CN)C2)cn1,3.0,active,487.48200000000026,4.0881000000000025,2.0,7.0,3.0,8.522878745280337
1699,1798,CHEMBL3976976,CN(C)C1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,3.0,active,472.4710000000002,3.8298000000000014,1.0,7.0,3.0,8.522878745280337
1700,1799,CHEMBL3902822,CC(C)(O)C1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,3.0,active,487.4820000000002,4.286700000000003,2.0,7.0,3.0,8.522878745280337
1701,1800,CHEMBL3962815,CC(C)(O)C1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cccnc2)C1,6.0,active,486.4940000000002,4.891700000000005,2.0,6.0,6.0,8.221848749616356
1702,1801,CHEMBL3915619,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCC(C(C)(C)O)C2)cn1,16.0,active,500.52100000000024,5.200120000000005,2.0,6.0,16.0,7.795880017344075
1703,1802,CHEMBL3954083,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC3(COC3)C2)c(-c2cncnc2)c1,3.0,active,471.4390000000003,3.9162000000000026,1.0,7.0,3.0,8.522878745280337
1704,1803,CHEMBL3986132,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CCOC2=O)c(-c2cncnc2)c1,0.4,active,444.3690000000002,4.251100000000003,1.0,6.0,0.4,9.397940008672037
1705,1804,CHEMBL3948792,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC(O)C2)c(-c2cncnc2)c1,3.0,active,459.4280000000002,3.6506000000000016,2.0,7.0,3.0,8.522878745280337
1706,1805,CHEMBL3977958,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC(O)C2)c(-c2cccnc2)c1,4.0,active,458.4400000000002,4.255600000000003,2.0,6.0,4.0,8.397940008672037
1707,1806,CHEMBL3983886,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCCC(O)C2)cn1,3.0,active,472.4670000000002,4.564020000000005,2.0,6.0,3.0,8.522878745280337
1708,1807,CHEMBL4113119,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC[C@@H](O)C2)c(-c2cncnc2)c1,3.0,active,459.4280000000002,3.6506000000000016,2.0,7.0,3.0,8.522878745280337
1709,1808,CHEMBL4113562,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC[C@@H](O)C2)c(-c2cccnc2)c1,5.0,active,458.4400000000002,4.255600000000003,2.0,6.0,5.0,8.301029995663981
1710,1809,CHEMBL4109873,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCC[C@@H](O)C2)cn1,17.0,active,472.4670000000002,4.564020000000005,2.0,6.0,17.0,7.769551078621726
1711,1810,CHEMBL3910619,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC[C@H](O)C2)c(-c2cncnc2)c1,3.0,active,459.4280000000002,3.6506000000000016,2.0,7.0,3.0,8.522878745280337
1712,1811,CHEMBL3910054,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC[C@H](O)C2)c(-c2cccnc2)c1,3.0,active,458.4400000000002,4.255600000000003,2.0,6.0,3.0,8.522878745280337
1713,1812,CHEMBL3897453,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCC[C@H](O)C2)cn1,3.0,active,472.4670000000002,4.564020000000005,2.0,6.0,3.0,8.522878745280337
1714,1813,CHEMBL3981125,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(O)C2)cn1,4.0,active,444.4130000000001,3.783820000000002,2.0,6.0,4.0,8.397940008672037
1715,1814,CHEMBL3920051,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,3.0,active,445.4010000000001,3.2605000000000013,2.0,7.0,3.0,8.522878745280337
1716,1815,CHEMBL3986284,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(C)(O)C2)cn1,8.0,active,459.42800000000017,3.568920000000002,2.0,7.0,8.0,8.096910013008056
1717,1816,CHEMBL3933211,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cccnc2)C1,3.0,active,444.4130000000001,3.8655000000000026,2.0,6.0,3.0,8.522878745280337
1718,1817,CHEMBL3905198,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(C)(O)C2)cn1,8.4,active,458.44000000000017,4.173920000000003,2.0,6.0,8.4,8.075720713938118
1719,1818,CHEMBL3983928,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncc(F)c2)C1,3.0,active,462.40300000000013,4.004600000000003,2.0,6.0,3.0,8.522878745280337
1720,1819,CHEMBL3939870,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(C)(O)C2)cc1F,3.0,active,476.4300000000002,4.313020000000003,2.0,6.0,3.0,8.522878745280337
1721,1820,CHEMBL3944291,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cnc(Cl)c(F)c2)C1,10.0,active,496.8480000000002,4.658000000000002,2.0,6.0,10.0,8.0
1722,1821,CHEMBL3896096,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(CO)C2)c(-c2cccnc2)c1,3.0,active,444.4130000000002,3.7230000000000016,2.0,6.0,3.0,8.522878745280337
1723,1822,CHEMBL3970809,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(CO)C2)cn1,3.0,active,459.42800000000017,3.426420000000002,2.0,7.0,3.0,8.522878745280337
1724,1823,CHEMBL3896096,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(CO)C2)c(-c2cccnc2)c1,6.0,active,444.4130000000002,3.7230000000000016,2.0,6.0,6.0,8.221848749616356
1725,1824,CHEMBL3937265,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(CO)C2)cn1,7.0,active,458.44000000000017,4.0314200000000024,2.0,6.0,7.0,8.154901959985743
1726,1825,CHEMBL3908712,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(CO)C2)c(-c2cncc(F)c2)c1,5.0,active,462.4030000000002,3.8621000000000016,2.0,6.0,5.0,8.301029995663981
1727,1826,CHEMBL3977018,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(CO)C2)cc1F,4.0,active,476.4300000000002,4.170520000000003,2.0,6.0,4.0,8.397940008672037
1728,1827,CHEMBL3906333,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(CO)C2)c(-c2cnc(Cl)c(F)c2)c1,6.0,active,496.8480000000002,4.515500000000002,2.0,6.0,6.0,8.221848749616356
1729,1828,CHEMBL3903302,CC(C)(O)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,6.0,active,473.45500000000015,3.896600000000002,2.0,7.0,6.0,8.221848749616356
1730,1829,CHEMBL3970905,CC(C)(O)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cccnc2)C1,4.0,active,472.46700000000016,4.501600000000004,2.0,6.0,4.0,8.397940008672037
1731,1830,CHEMBL3918681,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(C(C)(C)O)C2)cn1,5.0,active,486.4940000000002,4.810020000000005,2.0,6.0,5.0,8.301029995663981
1732,1831,CHEMBL3965771,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCNCC2)c(-c2cccnc2)c1,4.0,active,457.45600000000024,4.0942000000000025,2.0,6.0,4.0,8.397940008672037
1733,1832,CHEMBL3917738,CN1CCCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cccnc2)CC1,3.0,active,471.4830000000002,4.4364000000000035,1.0,6.0,3.0,8.522878745280337
1734,1833,CHEMBL3893263,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCCN(C)CC2)cn1,3.0,active,485.5100000000003,4.744820000000003,1.0,6.0,3.0,8.522878745280337
1735,1834,CHEMBL3908795,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCOCC2)c(-c2cnccn2)c1,3.0,active,445.40100000000024,3.5261000000000013,1.0,7.0,3.0,8.522878745280337
1736,1835,CHEMBL3979129,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCOCC2)c(-c2ccc(CO)nc2)c1,3.0,active,474.4390000000003,3.623400000000002,2.0,7.0,3.0,8.522878745280337
1737,1836,CHEMBL3919206,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C3COCC2COC3)c(-c2cncnc2)c1,4.0,active,487.4380000000003,3.2935000000000016,1.0,8.0,4.0,8.397940008672037
1738,1837,CHEMBL3955429,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,3.0,active,433.39000000000004,3.118000000000001,2.0,7.0,3.0,8.522878745280337
1739,1838,CHEMBL3968302,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1,5.4,active,432.40200000000004,3.7230000000000025,2.0,6.0,5.4,8.267606240177031
1740,1839,CHEMBL3900697,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N(C)CCO)cn1,3.0,active,446.42900000000014,4.0314200000000024,2.0,6.0,3.0,8.522878745280337
1741,1840,CHEMBL3960726,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncc(F)c1,3.0,active,450.39200000000005,3.8621000000000025,2.0,6.0,3.0,8.522878745280337
1742,1841,CHEMBL3891720,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncc(C#N)c1,11.0,active,457.4120000000001,3.594680000000002,2.0,7.0,11.0,7.958607314841775
1743,1842,CHEMBL3890630,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,5.0,active,447.4170000000001,3.5081000000000016,2.0,7.0,5.0,8.301029995663981
1744,1843,CHEMBL3915104,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncc(F)c1,3.0,active,464.4190000000001,4.252200000000003,2.0,6.0,3.0,8.522878745280337
1745,1844,CHEMBL3919275,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncc(C#N)c1,37.0,active,471.43900000000014,3.9847800000000024,2.0,7.0,37.0,7.431798275933005
1746,1845,CHEMBL3909303,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(NCCO)c(-c2cccnc2)c1,3.0,active,418.3750000000001,3.6987000000000014,3.0,6.0,3.0,8.522878745280337
1747,1846,CHEMBL3958493,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2NCCO)cn1,3.0,active,432.4020000000001,4.007120000000002,3.0,6.0,3.0,8.522878745280337
1748,1847,CHEMBL3892952,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(NCCCO)c(-c2cncnc2)c1,12.0,active,433.39000000000016,3.4838000000000005,3.0,7.0,12.0,7.920818753952375
1749,1848,CHEMBL3907237,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(NCCCO)c(-c2cccnc2)c1,12.0,active,432.40200000000016,4.088800000000002,3.0,6.0,12.0,7.920818753952375
1750,1849,CHEMBL3961426,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2NCCCO)cn1,3.0,active,446.42900000000014,4.3972200000000035,3.0,6.0,3.0,8.522878745280337
1751,1850,CHEMBL3901390,COc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2NCCCO)cn1,12.0,active,462.42800000000017,4.097400000000002,3.0,7.0,12.0,7.920818753952375
1752,1851,CHEMBL3969039,CN(CCCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,3.0,active,447.4170000000001,3.5081000000000016,2.0,7.0,3.0,8.522878745280337
1753,1852,CHEMBL3896221,CN(CCCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1,42.0,active,446.4290000000001,4.113100000000003,2.0,6.0,42.0,7.376750709602099
1754,1853,CHEMBL3900154,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N(C)CCCO)cn1,30.0,active,460.4560000000002,4.421520000000005,2.0,6.0,30.0,7.522878745280337
1755,1854,CHEMBL3915829,CN(C)CCCN(C)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1,3.0,active,473.49900000000014,4.682400000000003,1.0,6.0,3.0,8.522878745280337
1756,1855,CHEMBL3900732,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](O)C2)c(-c2cncnc2)c1,1.1,active,461.8560000000002,3.5298000000000016,2.0,7.0,1.1,8.958607314841775
1757,1856,CHEMBL4110570,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,3.0,active,461.8560000000002,3.5298000000000016,2.0,7.0,3.0,8.522878745280337
1758,1857,CHEMBL4106838,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,4.0,active,478.85800000000023,4.273900000000003,2.0,6.0,4.0,8.397940008672037
1759,1858,CHEMBL4108934,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cccnc2F)c1,3.0,active,478.85800000000023,4.273900000000003,2.0,6.0,3.0,8.522878745280337
1760,1859,CHEMBL4107599,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c1,3.0,active,485.87800000000016,4.006480000000003,2.0,7.0,3.0,8.522878745280337
1761,1860,CHEMBL3937661,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,3.0,active,475.88300000000027,3.7774000000000028,2.0,7.0,3.0,8.522878745280337
1762,1861,CHEMBL3908797,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncc(F)c2)c1,0.5,active,492.8850000000003,4.521500000000003,2.0,6.0,0.5,9.301029995663981
1763,1862,CHEMBL3951931,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@H](CO)C2)c1,11.0,active,499.9050000000002,4.254080000000004,2.0,7.0,11.0,7.958607314841775
1764,1863,CHEMBL3944135,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1,1.0,active,474.8990000000001,3.743800000000002,2.0,7.0,1.0,9.0
1765,1864,CHEMBL4113008,CC(=O)NC[C@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1,13.0,active,516.936,3.9212000000000016,2.0,7.0,13.0,7.886056647693163
1766,1865,CHEMBL3925052,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncnc1,2.0,active,449.845,3.3873000000000015,2.0,7.0,2.0,8.698970004336019
1767,1866,CHEMBL3909590,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(F)c1,1.0,active,466.84700000000004,4.131400000000003,2.0,6.0,1.0,9.0
1768,1867,CHEMBL3937525,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(C#N)c1,4.0,active,473.8670000000001,3.8639800000000024,2.0,7.0,4.0,8.397940008672037
1769,1868,CHEMBL3934436,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncnc1,4.0,active,463.87200000000007,3.777400000000002,2.0,7.0,4.0,8.397940008672037
1770,1869,CHEMBL3915069,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(F)c1,2.0,active,480.8740000000001,4.521500000000003,2.0,6.0,2.0,8.698970004336019
1771,1870,CHEMBL3953321,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(C#N)c1,6.0,active,487.8940000000001,4.254080000000003,2.0,7.0,6.0,8.221848749616356
1772,1871,CHEMBL3911446,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@H](O)C2)c(-c2cncnc2)c1,2.4,active,461.4690000000002,3.9738000000000033,2.0,7.0,2.4,8.619788758288394
1773,1872,CHEMBL4106732,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,5.0,active,461.4690000000002,3.9738000000000033,2.0,7.0,5.0,8.301029995663981
1774,1873,CHEMBL4113224,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,4.0,active,478.47100000000023,4.717900000000004,2.0,6.0,4.0,8.397940008672037
1775,1874,CHEMBL4107050,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)c1,4.0,active,485.49100000000016,4.450480000000004,2.0,7.0,4.0,8.397940008672037
1776,1875,CHEMBL3911270,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,3.0,active,475.49600000000027,4.221400000000004,2.0,7.0,3.0,8.522878745280337
1777,1876,CHEMBL3971948,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncc(F)c2)c1,5.9,active,492.4980000000003,4.965500000000005,2.0,6.0,5.9,8.229147988357855
1778,1877,CHEMBL3945801,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)c1,8.0,active,499.5180000000002,4.6980800000000045,2.0,7.0,8.0,8.096910013008056
1779,1878,CHEMBL3906751,CN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncnc1,2.0,active,449.4580000000001,3.8313000000000024,2.0,7.0,2.0,8.698970004336019
1780,1879,CHEMBL3974180,CN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncc(F)c1,2.3,active,466.4600000000001,4.575400000000003,2.0,6.0,2.3,8.638272163982407
1781,1880,CHEMBL3897748,CN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncc(C#N)c1,5.0,active,473.48000000000013,4.307980000000003,2.0,7.0,5.0,8.301029995663981
1782,1881,CHEMBL3968914,CCN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncnc1,3.0,active,463.48500000000007,4.221400000000003,2.0,7.0,3.0,8.522878745280337
1783,1882,CHEMBL3921200,CCN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncc(F)c1,5.1,active,480.4870000000001,4.965500000000003,2.0,6.0,5.1,8.292429823902063
1784,1883,CHEMBL3896686,CCN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncc(C#N)c1,16.0,active,487.5070000000001,4.698080000000004,2.0,7.0,16.0,7.795880017344075
1785,1884,CHEMBL4115148,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,3.0,active,463.3910000000002,3.3996000000000013,2.0,7.0,3.0,8.522878745280337
1786,1885,CHEMBL4110628,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,3.0,active,480.3930000000002,4.143700000000003,2.0,6.0,3.0,8.522878745280337
1787,1886,CHEMBL4111003,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)c(F)c3)cnc2N2CC[C@@H](O)C2)c1,4.0,active,487.4130000000002,3.876280000000003,2.0,7.0,4.0,8.397940008672037
1788,1887,CHEMBL3951459,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,4.0,active,477.41800000000023,3.6472000000000024,2.0,7.0,4.0,8.397940008672037
1789,1888,CHEMBL3924434,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncc(F)c2)c1,3.4,active,494.42000000000024,4.391300000000003,2.0,6.0,3.4,8.468521082957745
1790,1889,CHEMBL3973518,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)c(F)c3)cnc2N2CC[C@H](CO)C2)c1,1.0,active,501.4400000000002,4.123880000000003,2.0,7.0,1.0,9.0
1791,1890,CHEMBL4113417,O=C(Nc1ccc(OC(F)(F)F)c(Cl)c1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,3.0,active,479.8460000000002,3.9139000000000026,2.0,7.0,3.0,8.522878745280337
1792,1891,CHEMBL4112381,O=C(Nc1ccc(SC(F)(F)F)c(F)c1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,3.0,active,479.4590000000002,4.112900000000003,2.0,7.0,3.0,8.522878745280337
1793,1892,CHEMBL4107476,O=C(Nc1ccc(SC(F)(F)F)c(F)c1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,6.0,active,496.4610000000002,4.857000000000004,2.0,6.0,6.0,8.221848749616356
1794,1893,CHEMBL4108244,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(SC(F)(F)F)c(F)c3)cnc2N2CC[C@@H](O)C2)c1,3.0,active,503.48100000000017,4.589580000000004,2.0,7.0,3.0,8.522878745280337
1795,1894,CHEMBL4107401,O=C(Nc1ccc(C(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,3.0,active,479.4090000000002,4.016000000000003,2.0,6.0,3.0,8.522878745280337
1796,1895,CHEMBL4107521,O=C(Nc1ccc(C(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,3.0,active,496.41100000000023,4.760100000000004,2.0,5.0,3.0,8.522878745280337
1797,1896,CHEMBL4110425,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(C(F)(F)C(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)c1,4.0,active,503.43100000000015,4.4926800000000044,2.0,6.0,4.0,8.397940008672037
1798,1897,CHEMBL4107125,O=C(Nc1ccc(SC(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,11.0,active,443.4790000000002,3.6766000000000023,2.0,7.0,11.0,7.958607314841775
1799,1898,CHEMBL4113196,O=C(Nc1ccc(OC(F)(F)C(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,7.0,active,494.4200000000002,4.3427000000000024,2.0,6.0,7.0,8.154901959985743
1800,1899,CHEMBL4108599,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)C(F)F)cc3)cnc2N2CC[C@@H](O)C2)cn1,7.0,active,490.45700000000016,4.512020000000004,2.0,6.0,7.0,8.154901959985743
1801,1900,CHEMBL4106446,O=C(Nc1ccc(S(=O)(=O)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,8.0,active,493.4670000000002,2.655400000000001,2.0,8.0,8.0,8.096910013008056
1802,1901,CHEMBL4108925,CC(F)(F)Oc1ccc(NC(=O)c2cnc(N3CC[C@@H](O)C3)c(-c3cncnc3)c2)cc1,1.2,active,441.43800000000016,3.3534000000000024,2.0,7.0,1.2,8.920818753952375
1803,1903,CHEMBL4108373,O=C(Nc1ccc(SC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,2.0,active,477.9240000000002,4.243100000000004,2.0,7.0,2.0,8.698970004336019
1804,1904,CHEMBL4106602,O=C(Nc1ccc(SC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,3.0,active,494.9260000000002,4.987200000000004,2.0,6.0,3.0,8.522878745280337
1805,1905,CHEMBL4111182,CC(C)(C)Oc1ccc(NC(=O)c2cnc(N3CC[C@@H](O)C3)c(-c3cncnc3)c2)cc1,16.0,active,433.5120000000001,3.539200000000003,2.0,7.0,16.0,7.795880017344075
1806,1906,CHEMBL4114156,O=C(Nc1ccc(OC(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,6.0,active,495.4080000000002,3.895800000000003,2.0,7.0,6.0,8.221848749616356
1807,1907,CHEMBL4115097,O=C(Nc1ccc(OC(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,10.0,active,512.4100000000002,4.6399000000000035,2.0,6.0,10.0,8.0
1808,1908,CHEMBL4110478,O=C(Nc1ccc([S+]([O-])C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,11.0,active,494.4700000000002,3.7334000000000014,2.0,6.0,11.0,7.958607314841775
1809,1909,CHEMBL4109082,N[C@]1(C(F)(F)F)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,0.2,active,512.4140000000002,4.159400000000003,2.0,7.0,0.2,9.698970004336019
